id	name	english name	main category	iLvl	groups
1350435228	扭曲之剑	The Twisted Sword	1h	70	1h,weapons
1350471165	焚焰	Incinerator	1h	1	1h,weapons
1350507102	霜心	Rimeheart	1h	34	1h,weapons
1351369590	恨世	Rancor	1h	1	1h,weapons
1351405527	琥珀之翼	Amberwing	1h	1	1h,weapons
1351441464	绝命	Deathwish	1h	70	1h,weapons
1351477401	寅剑	In-geom	1h	70	1h,weapons
3012455628	Lewis' Test Item	Lewis' Test Item	1h	5	1h,weapons
2412262560	恶意之剑	Sword of Ill Will	1h	70	1h,weapons
3304532055	斯塔加德的屠戮者	Stalgard's Decimator	2h	34	2h,weapons
3304567992	坎姆的驳斥	Cam's Rebuttal	2h	62	2h,weapons
3304603929	鲜血兄弟	Blood Brother	2h	70	2h,weapons
3304639866	堕落的灰烬使者	Corrupted Ashbringer	2h	70	2h,weapons
3023599642	灰烬使者	Ashbringer	2h	70	2h,weapons
3304675803	七支刀	Ch'il-chi-do	2h	70	2h,weapons
824126149	艾丹的复仇	Aidan's Revenge	1h	1	1h,axe,axe1h,weapons
2326354433	摩杜鲁的承诺	Mordullu's Promise	1h	70	1h,axe,axe1h,weapons
824198023	劈肉斧	Hack	1h	34	1h,axe,axe1h,weapons
2778438598	掠夺者	The Marauder	2h	1	2h,axe,axe2h,weapons
2778474535	盛宰之怒	Sungjae's Fury	2h	1	2h,axe,axe2h,weapons
2778510472	怒涌	Burst of Wrath	2h	21	2h,axe,axe2h,weapons
2438826525	狂君权杖	Mad Monarch's Scepter	1h	15	1h,weapons
2438862462	阳炎	Solanium	1h	34	1h,weapons
2438898399	杰斯的警戒之锤	Jace's Hammer of Vigilance	1h	34	1h,weapons
98243552	焚炉	The Furnace	2h	34	2h,weapons
98279489	碎魂	Soulsmasher	2h	15	2h,weapons
2346057823	牛王戟斧	Bovine Bardiche	2h	34	2h,weapons
2346093760	弗希钩镰枪	Foushee Voulge	2h	1	2h,weapons
2174142666	阿坎内什，正义使者	Akanesh, the Herald of Righteousness	1h	70	1h,weapons
2174178603	史迪冯的重枪	Steffon's Heavy Lance	1h	1	1h,weapons
3124204483	阿瓦里昂，莱姗德之矛	Ahavarion, Spear of Lycander	2h	34	2h,weapons
3124240420	瓦泰克的训斥	Valthek's Rebuke	2h	34	2h,weapons
3124276357	蕴火之心	The Smoldering Core	2h	34	2h,weapons
3124312294	苏旺卜杖	SuWong Diviner	2h	34	2h,weapons
200340296	威斯特玛防御者	Defender of Westmarch	shield	34	offhands,shield
200340033	威斯特玛防御者	Defender of Westmarch	shield	34	offhands,shield
200376233	艾伯力·卡罗	Eberli Charo	shield	34	offhands,shield
200412170	乔汉娜的守御	Guard of Johanna	shield	15	offhands,shield
200448107	沃托亚的刺盾	Vo'Toyias Spiker	shield	34	offhands,shield
200519981	愤怒壁垒	Shield of Fury	shield	33	offhands,shield
200555918	巫师会的准则	Coven's Criterion	shield	15	offhands,shield
373333110	死亡先知兜帽	Deathseer's Cowl	helm	34	armors,helm,helms
373369047	骄矜必败	Pride's Fall	helm	15	armors,helm,helms
2374316981	渎圣肩铠	Profane Pauldrons	shoulders	34	armors,shoulders
1925746096	列斐伏尔的劝诫	Lefebvre's Soliloquy	shoulders	34	armors,shoulders
2374352918	萨卡拉肩铠	Spaulders of Zakara	shoulders	34	armors,shoulders
2374388855	骷髅王肩铠	Pauldrons of the Skeleton King	shoulders	15	armors,shoulders
1417415311	P3_Unique_Helm_101	P3_Unique_Helm_101	helm	1	armors,helm,helms
3881168017	卡萨的战盔	Warhelm of Kassar	helm	34	armors,helm,helms
3881168018	古内斯之面	Visage of Gunes	helm	34	armors,helm,helms
565941039	P3_Unique_Shoulder_101	P3_Unique_Shoulder_101	shoulders	1	armors,shoulders
565941040	先祖的怒火	Fury of the Ancients	shoulders	34	armors,shoulders
1925746098	导能披肩	Mantle of Channeling	shoulders	34	armors,shoulders
614349727	圣·阿契武的战书	St. Archew's Gage	gloves	34	armors,gloves
614349464	圣·阿契武的战书	St. Archew's Gage	gloves	34	armors,gloves
614385664	云石手套	Alabaster Gloves	gloves	70	armors,gloves
614421601	礼赞手套	Gloves of Worship	gloves	15	armors,gloves
1979273143	蔑视长靴	Boots of Disregard	boots	15	armors,boots
1979309080	虚幻长靴	Illusory Boots	boots	15	armors,boots
1979345017	铁头防泥靴	Irontoe Mudsputters	boots	34	armors,boots
1809883830	刀锋磨带	Razor Strop	belt	34	armors,belt,belts
1809919767	飞刀束带	Sash of Knives	belt	34	armors,belt,belts
1809919503	飞刀束带	Sash of Knives	belt	34	armors,belt,belts
1809919504	飞刀束带	Sash of Knives	belt	34	armors,belt,belts
1809955704	贪婪腰带	Insatiable Belt	belt	15	armors,belt,belts
1809991641	谢尔曼的缠腰	Cord of the Sherma	belt	34	armors,belt,belts
1809991378	谢尔曼的缠腰	Cord of the Sherma	belt	34	armors,belt,belts
1810027578	哈林顿的护腰	Harrington Waistguard	belt	34	armors,belt,belts
1810063515	张的腰封	Jang's Envelopment	belt	64	armors,belt,belts
1810099452	沃贾裹腰	Hwoj Wrap	belt	34	armors,belt,belts
1810135389	瑟伯的梦魇	Sebor's Nightmare	belt	34	armors,belt,belts
1810135126	瑟伯的梦魇	Sebor's Nightmare	belt	34	armors,belt,belts
1069972158	崩天恨雨	Crashing Rain	belt	34	armors,belt,belts
1069972159	通冥腰带	Belt of Transcendence	belt	34	armors,belt,belts
1069972160	附魂腰带	Haunting Girdle	belt	34	armors,belt,belts
1069972161	万象皆杀	Omnislash	belt	34	armors,belt,belts
1069972162	霍尔的祝福	Blessed of Haull	belt	34	armors,belt,belts
1069972163	欧姆瑞的链带	Omryn's Chain	belt	34	armors,belt,belts
1274781855	圣洁束带	Sacred Harness	belt	25	armors,belt,belts
1274781856	法祖拉的不可信之链	Fazula's Improbable Chain	belt	33	armors,belt,belts
1479591558	法祖拉的不可信之链	Fazula's Improbable Chain	belt	33	armors,belt,belts
1274781857	失踪者的绑腰	Binding of the Lost	belt	20	armors,belt,belts
1479591552	暗影之链	Chain of Shadows	belt	34	armors,belt,belts
1479591553	德尔西尼的耻辱	The Shame of Delsere	belt	20	armors,belt,belts
1479591555	佐伊的秘密	Zoey's Secret	belt	70	armors,belt,belts
1479591556	京四郎之魂	Kyoshiro's Soul	belt	24	armors,belt,belts
1479591557	赫布拉斯的缠腰	Hergbrash's Binding	belt	33	armors,belt,belts
962246782	沃兹克臂甲	Warzechian Armguards	bracers	34	armors,bracers
962282719	古帕萨卫士护腕	Ancient Parthan Defenders	bracers	34	armors,bracers
962318656	夺魂者裹腕	Reaper's Wraps	bracers	70	armors,bracers
962354593	塔格奥腕环	Trag'Oul Coils	bracers	70	armors,bracers
962390530	浴血前臂甲	Sanguinary Vambraces	bracers	15	armors,bracers
962426467	复仇者护腕	Nemesis Bracers	bracers	34	armors,bracers
962462404	卡斯特瑞安腕甲	Custerian Wristguards	bracers	34	armors,bracers
962498341	朗斯洛的愚行	Ranslor's Folly	bracers	70	armors,bracers
1861701087	灵魂守卫	Spirit Guards	bracers	70	armors,bracers
1861701111	德拉肯的训导	Drakon's Lesson	bracers	70	armors,bracers
3500939897	德拉肯的训导	Drakon's Lesson	bracers	70	armors,bracers
533836824	加百利的臂甲	Gabriel's Vambraces	bracers	15	armors,bracers
3500939872	蒙尘者绑腕	Bindings of the Lesser Gods	bracers	17	armors,bracers
533836826	明彻裹腕	Wraps of Clarity	bracers	15	armors,bracers
533836827	毁灭护腕	Bracers of Destruction	bracers	15	armors,bracers
533836828	先民护腕	Bracers of the First Men	bracers	15	armors,bracers
533836829	杰拉姆的护腕	Jeram's Bracers	bracers	31	armors,bracers
533836830	蜘蛛始祖的缠绕	Coils of the First Spider	bracers	70	armors,bracers
3500939865	斯古拉的拯救	Skular's Salvation	bracers	70	armors,bracers
3500939866	拉昆巴的腕饰	Lakumba's Ornament	bracers	70	armors,bracers
3500939867	阿克汉的镣铐	Akkhan's Manacles	bracers	23	armors,bracers
3500939868	愤怒护腕	Bracer of Fury	bracers	33	armors,bracers
3500939869	平托的骄傲	Pinto's Pride	bracers	15	armors,bracers
3500939870	赛斯切隆臂甲	Vambraces of Sescheron	bracers	33	armors,bracers
3500939871	凯撒的回忆	Cesar's Memento	bracers	12	armors,bracers
1354687622	清水羽织	Shi Mizu's Haori	chestarmor	34	armors,chestarmor,chestarmors
1354723559	摄政仁君之铠	Armor of the Kind Regent	chestarmor	70	armors,chestarmor,chestarmors
3559613429	杨先生的妖法裤	Hexing Pants of Mr. Yan	pants	34	armors,pants
3559649366	死神赌注	Death's Bargain	pants	15	armors,pants
1566296343	瓦索的阴魂	Haunt of Vaxo	amulet	34	amulet,armors
1566332280	先人之佑	Ancestors' Grace	amulet	34	amulet,armors
1566368217	茱莉雅女爵的雕饰项链	Countess Julia's Cameo	amulet	34	amulet,armors
1566404154	兵要护符	The Ess of Johan	amulet	34	amulet,armors
1566440091	李奥瑞克的黄金护颈	Golden Gorget of Leoric	amulet	15	amulet,armors
1566476028	妄念	Overwhelming Desire	amulet	15	amulet,armors
1566511965	多弗的法能陷阱	Dovu Energy Trap	amulet	34	amulet,armors
1566547902	拉科夫的吸魂镜	Rakoff's Glass of Life	amulet	34	amulet,armors
1566583839	赫西恩之飞升	Halcyon's Ascent	amulet	61	amulet,armors
737941201	赫西恩之飞升	Halcyon's Ascent	amulet	61	amulet,armors
3145158111	巨魔人之指	The Tall Man's Finger	ring	34	armors,ring
3145194048	命运守护	Wyrdward	ring	34	armors,ring
3145193785	命运守护	Wyrdward	ring	34	armors,ring
3145229985	罗嘉的巨石	Rogar's Huge Stone	ring	34	armors,ring
3145265922	瑞秋的行窃之戒	Rechel's Ring of Larceny	ring	34	armors,ring
3145301859	加缪尔的欺骗	Gamuel's Deceit	ring	70	armors,ring
3145337796	悔恨大厅之戒	Band of the Rue Chambers	ring	34	armors,ring
3145373733	皇家华戒	Ring of Royal Grandeur	ring	15	armors,ring
3342142623	皇家华戒	Ring of Royal Grandeur	ring	15	armors,ring
3145409670	贪婪之戒	Avarice Band	ring	15	armors,ring
3145445607	混沌之环	Pandemonium Loop	ring	15	armors,ring
3145445344	混沌之环	Pandemonium Loop	ring	15	armors,ring
417069416	小魔人之指	The Short Man's Finger	ring	34	armors,ring
417069417	弧光石	Arcstone	ring	34	armors,ring
826688812	阿什纳加的血戒	Ashnagarr's Blood Ring	ring	34	armors,ring
826688814	TEMP Channeling Ring	TEMP Channeling Ring	ring	34	armors,ring
3410282938	卡丽娜之环	Halo of Karini	ring	34	armors,ring
2821588538	无悯	Remorseless	1h	70	1h,weapons
2821624475	耻辱之证	Dishonored Legacy	1h	70	1h,weapons
1638775479	守誓者	Oathkeeper	1h	70	1h,weapons
480897754	马道克的悲伤	Madawc's Sorrow	2h	34	2h,weapons
1677910869	部族之刃	Blade of the Tribes	2h	70	2h,weapons
963166765	齐拉尼克之链	Chilanik's Chain	belt	34	armors,belts,mightybelt
963238639	沃迪尔腰带	Wodir Harness	belt	70	armors,belts,mightybelt
820499474	皮诺·马雷拉	Piro Marella	crusadershield	70	crusadershield,offhands
820535411	杰伏坎盾	Jekangbord	crusadershield	34	crusadershield,offhands
820571348	神圣壁垒	Hallowed Bulwark	crusadershield	34	crusadershield,offhands
820607285	阿卡拉特的顿悟	Akarat's Awakening	crusadershield	34	crusadershield,offhands
820643222	地狱颅骨	Hellskull	crusadershield	34	crusadershield,offhands
820679159	崇高信念	Sublime Conviction	crusadershield	34	crusadershield,offhands
820715096	最后的见证者	The Final Witness	crusadershield	34	crusadershield,offhands
1983862516	弗莱德的怒火	Frydehr's Wrath	crusadershield	70	crusadershield,offhands
1983862517	无情斗阵	Unrelenting Phalanx	crusadershield	70	crusadershield,offhands
820751033	拯救	Salvation	crusadershield	15	crusadershield,offhands
2503771951	金色煞星	Golden Scourge	1h	70	1h,weapons
2503807888	加斯迪安的仁慈	Justinian's Mercy	1h	34	1h,weapons
2503843825	天马连枷	Swiftmount	1h	34	1h,weapons
2503879762	卡萨的惩戒	Kassar's Retribution	1h	34	1h,weapons
2503915699	矛隼之爪	Gyrfalcon's Foote	1h	34	1h,weapons
2503951636	黑暗之光	Darklight	1h	34	1h,weapons
2503987573	至高信仰	Inviolable Faith	1h	34	1h,weapons
1784501906	乔汉娜的辩护	Johanna's Argument	1h	15	1h,weapons
3608787766	P4_flail1H_norm_unique_02	P4_flail1H_norm_unique_02	2h	70	2h,weapons
163117104	人世无常	The Mortal Drama	2h	64	2h,weapons
163153041	凶星破片	Baleful Remnant	2h	34	2h,weapons
163188978	妖邪必败	Fate of the Fell	2h	34	2h,weapons
163224915	刨肉金枷	Golden Flense	2h	34	2h,weapons
3268228876	刨肉金枷	Golden Flense	2h	34	2h,weapons
1777573174	阿克汉的仁慈	Akkhan's Leniency	2h	70	2h,weapons
1692870603	晋升者的连枷	Flail of the Ascended	2h	13	2h,weapons
1692870602	阿克汉的补件	Akkhan's Addendum	2h	28	2h,weapons
3933523627	希瑞的九号箭袋	The Ninth Cirri Satchel	quiver	34	offhands,quiver
3933559564	炮手弹药包	Bombardier's Rucksack	quiver	34	offhands,quiver
3933595501	艾米梅的粗呢袋	Emimei's Duffel	quiver	34	offhands,quiver
3933631438	猎人的箭匣	Hunter's Longbox	quiver	70	offhands,quiver
1999595351	莱德之击	Kridershot	2h	34	2h,bow,bows,weapons
1999631288	旅途终点	Odyssey's End	2h	70	2h,bow,bows,weapons
1999667225	哈希尔的狮弓	Leonine Bow of Hashir	2h	70	2h,bow,bows,weapons
1999703162	杨的反曲弓	Yang's Recurve	2h	70	2h,bow,bows,weapons
4159919247	重炮机弩	Chanon Bolter	2h	70	2h,bows,crossbow,weapons
4159955184	沃杨强击弩	Wojahnni Assaulter	2h	70	2h,bows,crossbow,weapons
2785544700	沃杨强击弩	Wojahnni Assaulter	2h	70	2h,bows,crossbow,weapons
3180501834	凯马十击	K'mar Tenclip	1h	34	bows,handcrossbow,weapons
3180537771	地狱猎手	Helltrapper	1h	15	bows,handcrossbow,weapons
717504148	莲娜的飞羽	Lianna's Wings	1h	70	bows,handcrossbow,weapons
717504149	要塞弩机	Fortress Ballista	1h	70	bows,handcrossbow,weapons
3028300783	恶魔之灾	The Demon's Demise	1h	70	bows,handcrossbow,weapons
376423602	P2_xbow_norm_unique_01	P2_xbow_norm_unique_01	2h	1	2h,bows,crossbow,weapons
376423603	P2_xbow_norm_unique_02	P2_xbow_norm_unique_02	2h	70	2h,bows,crossbow,weapons
260765401	黑羽	Blackfeather	chestarmor	34	armors,chestarmors,cloak
260801338	幻影斗篷	Cloak of Deception	chestarmor	15	armors,chestarmors,cloak
674715443	瑟夫之法	The Laws of Seph	helm	34	armors,helms,spiritstone
674751380	柯克吉的不屈精神	Kekegi's Unbreakable Spirit	helm	34	armors,helms,spiritstone
674787317	佩什科夫之眼	Eye of Peshkov	helm	34	armors,helms,spiritstone
485499762	凯洛之杖	Staff of Kyro	2h	34	2h,weapons
485535699	广将军的战杖	Warstaff of General Quang	2h	34	2h,weapons
2341706332	P2_combatStaff_norm_unique_01	P2_combatStaff_norm_unique_01	2h	70	2h,weapons
3236221765	断颚	Jawbreaker	1h	34	1h,weapons
1401814465	京四郎之刃	Kyoshiro's Blade	1h	70	1h,weapons
4061835217	狮爪	Lion's Claw	1h	70	1h,weapons
4061835218	复仇之风	Vengeful Wind	1h	70	1h,weapons
746976661	复仇之风	Vengeful Wind	1h	70	1h,weapons
3372521925	舒克拉尼的胜利	Shukrani's Triumph	mojo	34	mojo,offhands
3372557862	悲伤仪容	Sorrowful Countenance	mojo	15	mojo,offhands
2178895870	邪恶虫巢	Vile Hive	mojo	70	mojo,offhands
2178895872	维尔根之触	Wilken's Reach	mojo	70	mojo,offhands
1413644936	亨利的永恒追捕	Henri's Perquisition	mojo	70	mojo,offhands
1413644937	P2_mojo_norm_unique_03	P2_mojo_norm_unique_03	mojo	70	mojo,offhands
3493761585	邪毒狂欢	Carnevil	helm	34	armors,helms,voodoomask
3493797522	杰拉姆的面具	Mask of Jeram	helm	34	armors,helms,voodoomask
1823578424	星铁反曲刀	Starmetal Kukri	1h	34	1h,weapons
1823614361	任霍的剥皮刀	Rhen'ho Flayer	1h	15	1h,weapons
916911834	神圣收割者	Sacred Harvester	1h	15	1h,weapons
916911835	箭镖匕刃	The Dagger of Darts	1h	15	1h,weapons
414491869	大法师的回响	Archmage's Vicalyke	helm	34	armors,helms,wizardhat
414527806	丝绒羽冠	Velvet Camaral	helm	34	armors,helms,wizardhat
414563743	执法官	The Magistrate	helm	34	armors,helms,wizardhat
414599680	普莱姆斯之冠	Crown of the Primus	helm	53	armors,helms,wizardhat
1898762361	沃尔魔杖	Wand of Woh	1h	34	1h,weapons
1898798298	妖蛇之牙	Serpent's Sparker	1h	34	1h,weapons
2879819803	以太行者	Aether Walker	1h	70	1h,weapons
2879819804	不稳节杖	Unstable Scepter	1h	11	1h,weapons
2814878354	镜光魔珠	Mirrorball	source	34	offhands,source
2814914291	麦肯的憎恨宝珠	Myken's Ball of Hate	source	34	offhands,source
2814950228	恩赐之光	Light of Grace	source	34	offhands,source
1584901004	源生之魂	Primordial Soul	source	70	offhands,source
1584901005	蚀刻符印	Etched Sigil	source	33	offhands,source
1584901007	无尽深渊法珠	Orb of Infinite Depth	source	70	offhands,source
1978116233	守心	Focus	ring	70	armors,ring
1978152170	克己	Restraint	ring	70	armors,ring
3409483313	克雷姆的强力腰带	Krelm's Buff Belt	belt	70	armors,belt,belts
1784952569	克雷姆的强力护腕	Krelm's Buff Bracers	bracers	70	armors,bracers
2900485841	挑衅者	The Slanderer	1h	70	1h,weapons
2900521778	小流氓	Little Rogue	1h	70	1h,weapons
2141721069	冲锋连枷	Flail of the Charge	2h	70	2h,weapons
3124281669	战马之盾	Shield of the Steed	crusadershield	70	crusadershield,offhands
2301796435	蕾蔻的意志	Raekor's Will	helm	70	armors,helm,helms
2313199603	蕾蔻的重任	Raekor's Burden	shoulders	70	armors,shoulders
258927396	蕾蔻的衷情	Raekor's Heart	chestarmor	70	armors,chestarmor,chestarmors
826009651	蕾蔻的马裤	Raekor's Breeches	pants	70	armors,pants
3493206004	蕾蔻的豪迈	Raekor's Striders	boots	70	armors,boots
2058393501	蕾蔻的裹手	Raekor's Wraps	gloves	70	armors,gloves
2301832372	不死鸟之冠	Firebird's Plume	helm	70	armors,helm,helms
2313235540	不死鸟之翼	Firebird's Pinions	shoulders	70	armors,shoulders
258963333	不死鸟之胸	Firebird's Breast	chestarmor	70	armors,chestarmor,chestarmors
826045588	不死鸟之腹	Firebird's Down	pants	70	armors,pants
3493241941	不死鸟之足	Firebird's Tarsi	boots	70	armors,boots
2058429438	不死鸟之爪	Firebird's Talons	gloves	70	armors,gloves
3517843985	不死鸟之瞳	Firebird's Eye	source	70	offhands,source
2301868309	掠夺者的仪容	Marauder's Visage	helm	70	armors,helm,helms
2313271477	掠夺者的脊骨	Marauder's Spines	shoulders	70	armors,shoulders
258999270	掠夺者的甲壳	Marauder's Carapace	chestarmor	70	armors,chestarmor,chestarmors
826081525	掠夺者的护腿	Marauder's Encasement	pants	70	armors,pants
3493277878	掠夺者的便鞋	Marauder's Treads	boots	70	armors,boots
2058465375	掠夺者的手套	Marauder's Gloves	gloves	70	armors,gloves
2301904246	灼天之面	Mask of the Searing Sky	helm	70	armors,helm,helms
2313307414	颠倒罪人披肩	Mantle of the Upside-Down Sinners	shoulders	70	armors,shoulders
259035207	怒涛之心	Heart of the Crashing Wave	chestarmor	70	armors,chestarmor,chestarmors
826117462	舞蛇鳞甲	Scales of the Dancing Serpent	pants	70	armors,pants
3493313815	八魔之靴	Eight-Demon Boots	boots	70	armors,boots
2058501312	雷光拳套	Fists of Thunder	gloves	70	armors,gloves
2301940183	玉魂师的智慧	Jade Harvester's Wisdom	helm	70	armors,helm,helms
2313343351	玉魂师的喜悦	Jade Harvester's Joy	shoulders	70	armors,shoulders
259071144	玉魂师的平和	Jade Harvester's Peace	chestarmor	70	armors,chestarmor,chestarmors
826153399	玉魂师的勇气	Jade Harvester's Courage	pants	70	armors,pants
3493349752	玉魂师的迅捷	Jade Harvester's Swiftness	boots	70	armors,boots
2058537249	玉魂师的怜悯	Jade Harvester's Mercy	gloves	70	armors,gloves
2302802671	阿克汉的头盔	Helm of Akkhan	helm	70	armors,helm,helms
2314205839	阿克汉的肩甲	Pauldrons of Akkhan	shoulders	70	armors,shoulders
259933632	阿克汉的胸甲	Breastplate of Akkhan	chestarmor	70	armors,chestarmor,chestarmors
827015887	阿克汉的腿甲	Cuisses of Akkhan	pants	70	armors,pants
