SNO	Code	Name
220610	Helm_WDM_norm_unique_02	
198149	Helm_WDM_norm_unique_03	
220456	Helm_WDM_norm_unique_04	
197047	Helm_WDM_norm_unique_07	
210249	Helm_WDM_norm_unique_08	
210818	Helm_WDM_norm_unique_09	
211512	Helm_WDM_norm_unique_10	
222913	Helm_WDM_norm_unique_11	
223586	Helm_WDM_norm_unique_12	
57774	Helm_wizF_hell_base_01	
57775	Helm_wizF_hell_base_02	
70375	Helm_wizF_hell_base_03	
57776	Helm_wizF_hell_base_04	
70376	Helm_wizF_hell_base_05	
70377	Helm_wizF_hell_base_06	
57769	Helm_wizF_nightmare_base_01	
57770	Helm_wizF_nightmare_base_02	
70378	Helm_wizF_nightmare_base_03	
57771	Helm_wizF_nightmare_base_04	
70379	Helm_wizF_nightmare_base_05	
138010	Helm_wizF_norm_base_02	
57764	Helm_wizF_norm_base_03	
57766	Helm_wizF_norm_base_04	
57767	Helm_wizF_norm_base_05	
57768	Helm_wizF_norm_base_06	
325978	Helm_wizF_norm_promo_01	
221542	Helm_wizF_norm_set_01	
222539	Helm_wizF_norm_set_02	
224005	Helm_wizF_norm_Set_03	
196145	Helm_wizF_norm_unique_01	
220608	Helm_wizF_norm_unique_02	
198151	Helm_wizF_norm_unique_03	
220451	Helm_wizF_norm_unique_04	
197045	Helm_wizF_norm_unique_07	
210247	Helm_wizF_norm_unique_08	
210831	Helm_wizF_norm_unique_09	
211374	Helm_wizF_norm_unique_10	
222911	Helm_wizF_norm_unique_11	
223584	Helm_wizF_norm_unique_12	
73325	Helm_wizM_hell_base_01	
73326	Helm_wizM_hell_base_02	
73327	Helm_wizM_hell_base_03	
73328	Helm_wizM_hell_base_04	
73329	Helm_wizM_hell_base_05	
73330	Helm_wizM_hell_base_06	
73320	Helm_wizM_nightmare_base_01	
73321	Helm_wizM_nightmare_base_02	
73322	Helm_wizM_nightmare_base_03	
59713	Helm_wizM_nightmare_base_04	
73323	Helm_wizM_nightmare_base_05	
4477	Helm_wizM_norm_base_02	
4478	Helm_wizM_norm_base_03	
73318	Helm_wizM_norm_base_04	
73319	Helm_wizM_norm_base_05	
59712	Helm_wizM_norm_base_06	
325979	Helm_wizM_norm_promo_01	
221544	Helm_wizM_norm_set_01	
222537	Helm_wizM_norm_set_02	
224003	Helm_wizM_norm_Set_03	
196129	Helm_wizM_norm_unique_01	
220606	Helm_wizM_norm_unique_02	
198153	Helm_WizM_norm_unique_03	
220447	Helm_WizM_norm_unique_04	
197043	Helm_wizM_norm_unique_07	
210245	Helm_wizM_norm_unique_08	
210834	Helm_wizM_norm_unique_09	
211528	Helm_wizM_norm_unique_10	
222909	Helm_wizM_norm_unique_11	
223582	Helm_wizM_norm_unique_12	
205482	HelmCloth_norm_base_flippy	
4480	HelperSoldier	士兵
78554	Hen_House_trOut_Farms	
378320	hero_angelWings_Imperius_model	
198230	hero_angelWings_model	
378978	hero_angelWings_model_gold	
255316	hero_bugWings_barbF	
255718	hero_bugWings_barbM	
261498	hero_bugWings_cdrF	
261499	hero_bugWings_cdrM	
255719	hero_bugWings_DHF	
255720	hero_bugWings_DHM	
255721	hero_bugWings_monkF	
255722	hero_bugWings_monkM	
255723	hero_bugWings_WDF	
255724	hero_bugWings_WDM	
255725	hero_bugWings_wizF	
255726	hero_bugWings_wizM	
445392	hero_cos_pennant_harvest_01_barbF_model	
445390	hero_cos_pennant_harvest_01_barbM_model	
445397	hero_cos_pennant_harvest_01_cdrF_model	
445395	hero_cos_pennant_harvest_01_cdrM_model	
445402	hero_cos_pennant_harvest_01_DHF_model	
445400	hero_cos_pennant_harvest_01_DHM_model	
445407	hero_cos_pennant_harvest_01_monkF_model	
445405	hero_cos_pennant_harvest_01_monkM_model	
445412	hero_cos_pennant_harvest_01_WDF_model	
445410	hero_cos_pennant_harvest_01_WDM_model	
445417	hero_cos_pennant_harvest_01_wizF_model	
445415	hero_cos_pennant_harvest_01_wizM_model	
441945	hero_cos_pennant_p3_barb_01_dangle	
441714	hero_cos_pennant_p3_BarbSigil_01_barbF_model	
441715	hero_cos_pennant_p3_BarbSigil_01_barbM_model	
441716	hero_cos_pennant_p3_BarbSigil_01_cdrF_model	
441717	hero_cos_pennant_p3_BarbSigil_01_cdrM_model	
441718	hero_cos_pennant_p3_BarbSigil_01_DHF_model	
441719	hero_cos_pennant_p3_BarbSigil_01_DHM_model	
441720	hero_cos_pennant_p3_BarbSigil_01_monkF_model	
441721	hero_cos_pennant_p3_BarbSigil_01_monkM_model	
441722	hero_cos_pennant_p3_BarbSigil_01_WDF_model	
441724	hero_cos_pennant_p3_BarbSigil_01_WDM_model	
441726	hero_cos_pennant_p3_BarbSigil_01_wizF_model	
441727	hero_cos_pennant_p3_BarbSigil_01_wizM_model	
441862	hero_cos_pennant_p3_DHSigil_01_barbF_model	
441863	hero_cos_pennant_p3_DHSigil_01_barbM_model	
441864	hero_cos_pennant_p3_DHSigil_01_cdrF_model	
441865	hero_cos_pennant_p3_DHSigil_01_cdrM_model	
441866	hero_cos_pennant_p3_DHSigil_01_DHF_model	
441867	hero_cos_pennant_p3_DHSigil_01_DHM_model	
441868	hero_cos_pennant_p3_DHSigil_01_monkF_model	
441869	hero_cos_pennant_p3_DHSigil_01_monkM_model	
441870	hero_cos_pennant_p3_DHSigil_01_WDF_model	
441871	hero_cos_pennant_p3_DHSigil_01_WDM_model	
441872	hero_cos_pennant_p3_DHSigil_01_wizF_model	
441873	hero_cos_pennant_p3_DHSigil_01_wizM_model	
441947	hero_cos_pennant_p3_monk_01_dangle	
441893	hero_cos_pennant_p3_MonkSigil_01_barbF_model	
441894	hero_cos_pennant_p3_MonkSigil_01_barbM_model	
441895	hero_cos_pennant_p3_MonkSigil_01_cdrF_model	
441896	hero_cos_pennant_p3_MonkSigil_01_cdrM_model	
441897	hero_cos_pennant_p3_MonkSigil_01_DHF_model	
441898	hero_cos_pennant_p3_MonkSigil_01_DHM_model	
441899	hero_cos_pennant_p3_MonkSigil_01_monkF_model	
441900	hero_cos_pennant_p3_MonkSigil_01_monkM_model	
441901	hero_cos_pennant_p3_MonkSigil_01_WDF_model	
441902	hero_cos_pennant_p3_MonkSigil_01_WDM_model	
441903	hero_cos_pennant_p3_MonkSigil_01_wizF_model	
441904	hero_cos_pennant_p3_MonkSigil_01_wizM_model	
446228	hero_cos_pennant_p4_Holloween_01_barbF_model	
446226	hero_cos_pennant_p4_Holloween_01_barbM_model	
446233	hero_cos_pennant_p4_Holloween_01_cdrF_model	
446231	hero_cos_pennant_p4_Holloween_01_cdrM_model	
446238	hero_cos_pennant_p4_Holloween_01_DHF_model	
446236	hero_cos_pennant_p4_Holloween_01_DHM_model	
446243	hero_cos_pennant_p4_Holloween_01_monkF_model	
446241	hero_cos_pennant_p4_Holloween_01_monkM_model	
446248	hero_cos_pennant_p4_Holloween_01_WDF_model	
446246	hero_cos_pennant_p4_Holloween_01_WDM_model	
446253	hero_cos_pennant_p4_Holloween_01_wizF_model	
446251	hero_cos_pennant_p4_Holloween_01_wizM_model	
317119	hero_redWings_model	
192772	Hester	
4482	Hireling_Enchantress	魔女
192942	Hireling_Enchantress_Proxy	
363893	Hireling_Enchantress_Summoned	
52694	Hireling_Scoundrel	痞子
192941	Hireling_Scoundrel_Proxy	
363892	Hireling_Scoundrel_Summoned	
52693	Hireling_Templar	圣殿骑士
192940	Hireling_Templar_Proxy	
363891	Hireling_Templar_Summoned	
179841	HirelingHeadstone	
4484	Hive_A_caOut_Props	
4485	Hive_B_caOut_Props	
4486	Hive_C_caOut_Props	
4487	Hive_D_caOut_Props	
4488	Hive_E_caOut_Props	
106710	HoodedNightmare_A	奴役梦魇
219949	HoodedNightmare_A_Unique_01	无魂恶夜
219960	HoodedNightmare_A_Unique_02	霍雷斯
179426	hoodedNightmare_curse_attractorBolt	
159228	hoodedNightmare_death_shadowVermin	
136165	hoodedNightmare_GatewayToHell_Spawner	
179880	hoodedNightmare_Lighting_projectile	
158230	hoodedNightmare_lightningAtk_cast_sphere	
159490	hoodedNightmare_portal_dissipate_proxy	
155198	hoodedNightmare_portal_model	
225574	HoodedNightmare_ShadowRealm_A	无面噩梦
225586	HoodedNightmare_ShadowRealm_A_Spawner	
203307	HoodedNightmare_Sigil_C	无面亵渎者
114074	Hope	希望天使
174571	Hope_angelWings_model	
195016	Hope_angelWings_model_Dim	
194968	Hope_Interactive	
360166	HoradricCacheA1	赫拉迪姆宝匣
361065	HoradricCacheBonusAct	
359504	HoradricRelic	血岩碎片
136291	House_Door_trOut_NewTristram	
4504	House_Round_A1_trOut_NewTristram	
89948	house1000Undead_alter_soulEmitter	
90054	House1000Undead_end_deathSphere	
4493	HouseBase_A_trOut_NewTristram	
4495	HouseBase_C_trOut_NewTristram	
177544	Hub_CaravanLeader	旅行车队队长
86065	hydra_firewall_emitter	
4511	iceClusters_skeleton	
298547	Id_All_Book_Of_Cain_Pages	
160821	ignorePain_runeA_shield	
160918	ignorePain_runeB_shield	
160920	ignorePain_runeC_shield	
160929	ignorePain_runeD_shield	
160959	ignorePain_runeE_shield	
195606	Imperius	英普瑞斯
205569	Imperius_TyraelPurpose	英普瑞斯
213500	Imperius_TyraelPurpose_PostCinematic	
366949	InfernalMachine_Diablo_x1	惊悚之炼狱装置
366947	InfernalMachine_Ghom_x1	腐臭之炼狱装置
366948	InfernalMachine_SiegeBreaker_x1	恐惧之炼狱装置
366946	InfernalMachine_SkeletonKing_x1	悔恨之炼狱装置
261156	infernalMachine_terrorDemon_rush_model	
4522	InteractLocation	
61544	Intro_Jeweler	沈老贪
230061	invisA4HubCollision	
221867	invisBoxCollision_AnvilofSin	
375094	invisBoxCollision_flippy	
229290	invisBoxCollision_LeorLogs	
374108	invisBoxCollision_Westm_Doors	
144500	invisCylinderCollision	
370296	invisCylinderCollision_hillbilly	
226281	invisCylinderCollisionMedium	
215351	invisCylinderCollisionSmall	
180655	invisible_target	看不见的目标
55609	Invulnerability_powerUP_PvP	
218753	IskatuBossWorld	
4526	isNPC_Human_Male	
449044	itemFlippy_deathsBreath_Flippy_Global	
457921	itemPassive_gem_soulShard_explosion	
457922	itemPassive_gem_soulShard_proj	
251720	itemPassive_Moloth_skull	
251685	itemPassive_Unique_Amulet_003_Shard	
249282	itemPassive_unique_axe_2H_010_impact	
249283	itemPassive_unique_axe_2H_010_projectile	
248925	ItemPassive_Unique_Fist_010_projectile	
250247	itemPassive_unique_fist_010_projectile_impact	
250248	itemPassive_unique_fist_010_projectile_miss	
248820	itemPassive_Unique_Helm_003	被击中时有 {c_magic}[{VALUE1} * 100]%{/c_magic} 的几率施放一次剧毒新星。
249218	itemPassive_unique_pants_007_gasCloud	
249724	itemPassive_Unique_Polearm_001_proxy	
249858	itemPassive_unique_ring_001_jump_emitter	
260017	ItemPassive_unique_ring_024_groundImpact	
260018	ItemPassive_unique_ring_024_projectile	
361578	ItemPassive_Unique_Ring_651_x1	每当你打开一个箱子时，你就会对附近的5名敌人施放蚀魂。
363351	ItemPassive_Unique_Ring_698_x1	奉献同时会施放在你所有同伴脚下。
247617	ItemPassive_Unique_Shoulder_002_fanOfKnivesDummy	
247660	ItemPassive_Unique_Sword_1H_004_Angel_Trooper_A	
249091	ItemPassive_Unique_Unique_Mace_1H_009_Proxy	
251680	itemPassive_unique_voodooMask_002_witchdoctor_female	
251681	itemPassive_unique_voodooMask_002_witchdoctor_male	
249435	itemPassive_unique_wizardHat_004_explosion	
249436	itemPassive_unique_wizardHat_004_projectile	
247431	ItemPassive_Unique_XBow_001_projectile	
249728	itemPassive_unique_XBow_012_impact	
247432	ItemPassive_Unique_XBow_012_projectile	
246601	ItemPassive_UniqueBow_raven	
230304	IzualBossWorld	
192773	Jannat	
95310	Jar_Of_Souls_Glow_Sphere	
327515	Jar_Of_Souls_Glow_Sphere_Necromancer	
184200	jarythsCrystal_model	
192878	Javed	
193056	JewelBox_Flippy	
209369	Jeweler_Crafting_Backbone	
213413	Jeweler_Crafting_Backbone_Tristram	
138354	Jeweler_lvl0_Crafting_Base	
208697	Jeweler_lvl0_Crafting_Base_Act2	
220309	Jeweler_lvl0_Crafting_Base_Act2_Fade	
121006	Jeweler_lvl1_Crafting_Base	
220175	Jeweler_lvl1_Crafting_Base_Fade	
208705	Jeweler_lvl10_Crafting_Base	
121024	Jeweler_lvl2_Crafting_Base	
220177	Jeweler_lvl2_Crafting_Base_Fade	
121026	Jeweler_lvl3_Crafting_Base	
220178	Jeweler_lvl3_Crafting_Base_Fade	
121028	Jeweler_lvl4_Crafting_Base	
220179	Jeweler_lvl4_Crafting_Base_Fade	
121031	Jeweler_lvl5_Crafting_Base	
220180	Jeweler_lvl5_Crafting_Base_Fade	
209335	Jeweler_lvl6_Crafting_Base	
220181	Jeweler_lvl6_Crafting_Base_Fade	
208699	Jeweler_lvl7_Crafting_Base	
220182	Jeweler_lvl7_Crafting_Base_Fade	
208701	Jeweler_lvl8_Crafting_Base	
220183	Jeweler_lvl8_Crafting_Base_Fade	
208703	Jeweler_lvl9_Crafting_Base	
220184	Jeweler_lvl9_Crafting_Base_Fade	
159137	JewelerBonusLoot	沈家的财宝
168254	JewelerCraftingQuest	珠宝匠的坩埚
99634	JewelerStash	三块碎宝石
64165	Jill_TEST_mkrig	
447059	JobsDone	
447057	JobsDone_shineBox	
2928	Kadin	卡丁
51298	Kamyr	卡麦尔
440862	kanai_Cube_EndFlash	
441103	Kanai_Cube_Standard_FX	
441276	Kanai_Cube_Standard_FX_Front_Glow	
442277	Kanai_Cube_Standard_FX_Front_Glow_Add	
441219	Kanai_Cube_Standard_FX_LeyLines	
441225	Kanai_Cube_Standard_FX_MetalWipeIn	
441932	Kanai_Cube_Standard_FX_Orb	
441999	Kanai_Cube_Uber_FX	
441984	Kanai_Cube_Uber_FX_3D_Cube	
442282	kanai_Cube_Wash	
439975	KanaiCube_Stand	卡奈魔盒
440510	KanaiCube_Stand_NOCUBE	
192888	Kasprus	
111712	Keep_Spy	间谍
134792	keepCaptain	塞里利斯队长
61459	KeyBox_trOut_TristramField	底座
63114	KeyBox_trOut_TristramField_02	底座
60583	Khamsin_Mine_Unique	Khamsin_Mine_Unique
60816	Khamsin_snakeman_melee	
190501	KhanDakab	坎·达卡布的最后心愿
162458	KidVendorVoiceover	莱拉
436483	KKG_TESTER	PH - Click this if the time is not right
449477	KKGs_Skorn	
82730	KulleSkull	佐敦·库勒的第一块精魄
105681	KulleVoiceover	
200462	Lachdanan	拉齐达南
4540	LachdanansScroll	拉齐达南的卷轴一
85758	LachdanansScroll2	拉齐达南的卷轴二
85782	LachdanansScroll3	拉齐达南的卷轴三
85783	LachdanansScroll4	拉齐达南的卷轴四
85784	LachdanansScroll5	拉齐达南的卷轴五
85838	LachdanansScrollFinal	拉齐达南的卷轴终章
4554	Lacuni_female_swipe_left	
4555	Lacuni_female_swipe_right	
389	Lacuni_male_comboSwipe1	
4556	Lacuni_male_comboSwipe2	
4557	Lacuni_male_comboSwipe3	
4558	Lacuni_male_comboSwipe4	
4559	Lacuni_male_comboSwipe5	
4560	Lacuni_male_swipeLeft	
4561	Lacuni_male_swipeRight	
4562	lacuni_weaponGlows	
4541	LacuniFemale_A	豹人女猎手
221291	LacuniFemale_A_CliffLeap	
160533	LacuniFemale_A_grassOnly	
59970	LacuniFemale_A_Unique	依拉琪
221367	LacuniFemale_A_Unique_01	萨哈·鞭笞者
221372	LacuniFemale_A_Unique_02	狂野的塔洛斯
4542	LacuniFemale_B	豹人追踪者
203543	LacuniFemale_B_Range	豹人追踪者
222339	LacuniFemale_B_Unique_01	凶恶的莱哈
4543	lacuniFemale_bomb_groundMiss	
4544	lacuniFemale_bomb_impact_flameFingers	
4546	lacuniFemale_bomb_projectile	
4547	lacuniFemale_bomb_projectile_actor	
4548	LacuniFemale_C	霜鬓女猎手
220313	LacuniFemale_C_CliffLeap	
323525	LacuniFemale_C_OpenWorld_Unique	贪心的泽鲁萨
212750	LacuniFemale_C_Unique	琪塔拉
4550	LacuniMale_A	豹人战士
51325	LacuniMale_A_A2C2RAdventurer	加斯
162051	LacuniMale_A_AlphaCat	马西斯
4551	LacuniMale_B	豹人鞭笞者
115132	LacuniMale_B_Unique_OasisLacuniAmbush	里欧德希·追踪者
59593	LacuniMale_B_UniqueTower	
4552	LacuniMale_C	霜鬓追踪者
192714	Laila	
4564	Lamprey_A	尸虫
114359	Lamprey_C_OasisAmbush	血婴
4570	LanternC_caOut_Props	
4572	LanternE_caOut_Props	
4578	Larva	
303377	LastAncient_Lore_Satchel_Chest	古老的小包
4579	Lazarus	拉扎鲁斯的鬼魂
106244	Lazarus_DoQ	
4580	Leah	莉娅
203030	Leah_AdriaCellar	
138271	Leah_AfterEvent31_Exit	
195376	Leah_event47	莉娅
149967	Leah_In_Caldeum_Uprising	莉娅
178755	Leah_In_Wortham	莉娅
86817	Leah_lectern	莉娅的书
144681	Leah_Party	莉娅
113665	LeahCaldeumNoFight	莉娅
89526	LeahJournal_PartFive	莉娅的崔斯特姆日志五
89525	LeahJournal_PartFour	莉娅的崔斯特姆日志四
86640	LeahJournal_PartOne	莉娅的崔斯特姆日志一
89528	LeahJournal_PartSeven	莉娅的崔斯特姆日志七
89527	LeahJournal_PartSix	莉娅的崔斯特姆日志六
89514	LeahJournal_PartThree	莉娅的崔斯特姆日志三
89490	LeahJournal_PartTwo	莉娅的崔斯特姆日志二
151989	LeahRefugeeCamp	莉娅
121208	LeahRitual	莉娅
87496	LeahSewer	莉娅
396688	LeaperAngel_Unique_Saint_Tiffany	
432690	Legendary_WD_Gargantuan	
432691	Legendary_WD_Gargantuan_Absorb	
432692	Legendary_WD_Gargantuan_Cleave	
432693	Legendary_WD_Gargantuan_Cooldown	
432694	Legendary_WD_Gargantuan_Poison	
432695	Legendary_WD_Gargantuan_Slam	
85789	Leoric_Lecturn_ Leoric's Journal	发霉的讲坛
121966	LeoricManor_Lecturn_ Leoric's Journal	教徒的诵经台
4582	LeoricRelic	李奥瑞克的遗物
4588	LeoricTomb	trOut_Highlands_ChiefGoatmenMummyRack_A
4583	LeoricsJournal1	李奥瑞克的日志一
4584	LeoricsJournal2	李奥瑞克的日志二
4585	LeoricsJournal3	李奥瑞克的日志三
4586	LeoricsJournal4	李奥瑞克的日志四
4587	LeoricsJournal5	李奥瑞克的日志五
79181	levelUp_follower_glowSphere	
79185	LevelUp_follower_helix	
79190	LevelUp_follower_torus	
4589	levelUp_glowSphere	
251956	levelUp_glowSphere_AA	
4590	LevelUp_helix	
251957	LevelUp_helix_AA	
4591	levelUp_norm_trailActor	
4592	LevelUp_torus	
251958	LevelUp_torus_AA	
437918	Lewis_sword_norm_base_01	
4600	lightningColumn_Actor	
290066	LightningDome_fortress	
4603	LightningDome_large	
4606	lightningRadialDisc	
4610	lightrayPlane_gold	
4620	LOD_DeathSphere_Group	
4623	LOD_energyHalo	
323722	LootRunKey	秘境钥石碎片
187367	LootType2_Adventurer_A_Corpse_01	遇难的村民
187369	LootType2_Adventurer_A_Corpse_02	遇难的村民
187370	LootType2_Adventurer_B_Corpse_01	遇难的村民
187371	LootType2_Adventurer_B_Corpse_02	遇难的村民
187372	LootType2_Adventurer_C_Corpse_01	遇难的村民
187373	LootType2_Adventurer_C_Corpse_02	遇难的村民
187374	LootType2_Adventurer_D_Corpse_01	遇难的村民
187376	LootType2_Adventurer_D_Corpse_02	遇难的村民
196083	LootType2_Angel_Corpse	天使遗骸
200221	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_01	阵亡的卫兵
200222	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_02	阵亡的卫兵
200223	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_03	阵亡的卫兵
200225	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_04	阵亡的卫兵
200226	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_05	阵亡的卫兵
200227	LootType2_BastionsKeepGuard_Frosty_Melee_Corpse_06	阵亡的卫兵
200228	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_01	阵亡的卫兵
200229	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_02	阵亡的卫兵
200230	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_03	阵亡的卫兵
200232	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_04	阵亡的卫兵
200231	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_05	阵亡的卫兵
200233	LootType2_BastionsKeepGuard_Frosty_Ranged_Corpse_06	阵亡的卫兵
188351	LootType2_caldeumTortured_Male_A_Corpse_01	遇难的村民
188352	LootType2_caldeumTortured_Male_A_Corpse_02	遇难的村民
188353	LootType2_caldeumTortured_Male_A_Corpse_03	遇难的村民
188354	LootType2_caldeumTortured_Male_A_Corpse_04	遇难的村民
188355	LootType2_caldeumTortured_Male_A_Corpse_05	遇难的村民
188356	LootType2_caldeumTortured_Male_A_Corpse_06	遇难的村民
188357	LootType2_caldeumTortured_Male_B_Corpse_01	遇难的村民
188358	LootType2_caldeumTortured_Male_B_Corpse_02	遇难的村民
188359	LootType2_caldeumTortured_Male_B_Corpse_03	遇难的村民
188360	LootType2_caldeumTortured_Male_B_Corpse_04	遇难的村民
188361	LootType2_caldeumTortured_Male_B_Corpse_05	遇难的村民
188362	LootType2_caldeumTortured_Male_B_Corpse_06	遇难的村民
188363	LootType2_caldeumTortured_Male_C_Corpse_01	遇难的村民
188364	LootType2_caldeumTortured_Male_C_Corpse_02	遇难的村民
188365	LootType2_caldeumTortured_Male_C_Corpse_03	遇难的村民
188366	LootType2_caldeumTortured_Male_C_Corpse_04	遇难的村民
188367	LootType2_caldeumTortured_Male_C_Corpse_05	遇难的村民
188368	LootType2_caldeumTortured_Male_C_Corpse_06	遇难的村民
188369	LootType2_caldeumTortured_Male_D_Corpse_01	遇难的村民
188370	LootType2_caldeumTortured_Male_D_Corpse_02	遇难的村民
188371	LootType2_caldeumTortured_Male_D_Corpse_03	遇难的村民
188372	LootType2_caldeumTortured_Male_D_Corpse_04	遇难的村民
188373	LootType2_caldeumTortured_Male_D_Corpse_05	遇难的村民
188374	LootType2_caldeumTortured_Male_D_Corpse_06	遇难的村民
188376	LootType2_caldeumTortured_Male_E_Corpse_01	遇难的村民
188377	LootType2_caldeumTortured_Male_E_Corpse_02	遇难的村民
188378	LootType2_caldeumTortured_Male_E_Corpse_03	遇难的村民
188379	LootType2_caldeumTortured_Male_E_Corpse_04	遇难的村民
188380	LootType2_caldeumTortured_Male_E_Corpse_05	遇难的村民
188375	LootType2_caldeumTortured_Male_E_Corpse_06	遇难的村民
188386	LootType2_caldeumTortured_Male_F_Corpse_01	遇难的村民
188385	LootType2_caldeumTortured_Male_F_Corpse_02	遇难的村民
188384	LootType2_caldeumTortured_Male_F_Corpse_03	遇难的村民
188383	LootType2_caldeumTortured_Male_F_Corpse_04	遇难的村民
188382	LootType2_caldeumTortured_Male_F_Corpse_05	遇难的村民
188381	LootType2_caldeumTortured_Male_F_Corpse_06	遇难的村民
188392	LootType2_caldeumTortured_Male_G_Corpse_01	遇难的村民
188391	LootType2_caldeumTortured_Male_G_Corpse_02	遇难的村民
188390	LootType2_caldeumTortured_Male_G_Corpse_03	遇难的村民
188389	LootType2_caldeumTortured_Male_G_Corpse_04	遇难的村民
188388	LootType2_caldeumTortured_Male_G_Corpse_05	遇难的村民
188387	LootType2_caldeumTortured_Male_G_Corpse_06	遇难的村民
187960	LootType2_caldeumVillager_Male_A_Corpse_01	遇难的村民
187963	LootType2_caldeumVillager_Male_A_Corpse_02	遇难的村民
187972	LootType2_caldeumVillager_Male_A_Corpse_03	遇难的村民
187973	LootType2_caldeumVillager_Male_A_Corpse_04	遇难的村民
187974	LootType2_caldeumVillager_Male_A_Corpse_05	遇难的村民
187975	LootType2_caldeumVillager_Male_A_Corpse_06	遇难的村民
188119	LootType2_FesteringSkeleton_A_Corpse	破碎的尸骨
188120	LootType2_FesteringSkeleton_B_Corpse	破碎的尸骨
188227	LootType2_OldTristram_Guard_Corpse_01	战死的崔斯特姆民兵
188228	LootType2_OldTristram_Guard_Corpse_02	战死的崔斯特姆民兵
188229	LootType2_OldTristram_Guard_Corpse_03	战死的崔斯特姆民兵
188230	LootType2_OldTristram_Guard_Corpse_04	战死的崔斯特姆民兵
188231	LootType2_OldTristram_Guard_Corpse_05	战死的崔斯特姆民兵
188232	LootType2_OldTristram_Guard_Corpse_06	战死的崔斯特姆民兵
188063	LootType2_skeleton_A_Corpse_01	冒险者幽魂
188064	LootType2_skeleton_A_Corpse_02	冒险者幽魂
